Payload.PROCESS_IPFO_MLS.TimeStamp2;Payload.PROCESS_IPFO_MLS.FOMO_NAHTNUMMER;Payload.PROCESS_IPFO_MLS.CMAX_ActualForce;Payload.PROCESS_IPFO_MLS.CMAX_ActualPos;Payload.PROCESS_IPFO_MLS.LSRI_LsrMeldCo;Payload.PROCESS_IPFO_MLS.LSRI_LsrPowerAct;Payload.PROCESS_IPFO_MLS.CMAX_FCT;Payload.PROCESS_IPFO_MLS.CMAX_Fehlernummer;Payload.PROCESS_IPFO_MLS.CMAX_Halt;Payload.PROCESS_IPFO_MLS.CMAX_InMotion;Payload.PROCESS_IPFO_MLS.CMAX_Lastspannung;Payload.PROCESS_IPFO_MLS.CMAX_MC;Payload.PROCESS_IPFO_MLS.CMAX_Quittierung;Payload.PROCESS_IPFO_MLS.CMAX_Schleppfehler;Payload.PROCESS_IPFO_MLS.CMAX_StartFahrt;Payload.PROCESS_IPFO_MLS.CMAX_Stillstandswarnung;Payload.PROCESS_IPFO_MLS.CMAX_Stoerung;Payload.PROCESS_IPFO_MLS.CMAX_Stoerung_quit;Payload.PROCESS_IPFO_MLS.CMAX_Warnung;Payload.PROCESS_IPFO_MLS.FOMO_ERG_NIO;Payload.PROCESS_IPFO_MLS.FOMO_ERG_QUITT;Payload.PROCESS_IPFO_MLS.LSRI_iPFOProgNr;Payload.PROCESS_IPFO_MLS.LsrExternFault;Payload.PROCESS_IPFO_MLS.LsrGladingOn;Payload.PROCESS_IPFO_MLS.LsrInternFault;Payload.PROCESS_IPFO_MLS.LsrProgActive;Payload.PROCESS_IPFO_MLS.LsrProgCancelled;Payload.PROCESS_IPFO_MLS.LsrProgCompleted;Payload.PROCESS_IPFO_MLS.LsrProgStop;Payload.PROCESS_IPFO_MLS.LsrReady;Payload.PROCESS_IPFO_MLS.LsrReset;Payload.PROCESS_IPFO_MLS.LsrRetryOn;Payload.PROCESS_IPFO_MLS.LsrSikOpen;Payload.PROCESS_IPFO_MLS.LsriPFOProgEnd;Payload.PROCESS_IPFO_MLS.LsriPFOProgStart;Payload.PROCESS_IPFO_MLS.PRO_IP1.PRO_IP.SI01.NAME;Payload.PROCESS_IPFO_MLS.PRO_IP1.PRO_IP.SI01.INT_FLAG;Payload.PROCESS_IPFO_MLS.PRO_IP1.PRO_IP.SI01.SNR;Payload.PROCESS_IPFO_MLS.PRO_IP1.PRO_IP.P_ARRIVED;Payload.PROCESS_IPFO_MLS.LsriPFOReady;Payload.PROCESS_IPFO_MLS.LsriPFOTriggerPath;Payload.PROCESS_IPFO_MLS.MLS_FORCE_ACTIVE;Payload.PROCESS_IPFO_MLS.MLS_FORCE_TRIGG;Payload.PROCESS_IPFO_MLS.MLS_NOMINAL_RECORD;Payload.PROCESS_IPFO_MLS.PNDeviceName;Payload.PROCESS_IPFO_MLS.PRO_IP1.PRO_IP.I_EXECUTED;Payload.PROCESS_IPFO_MLS.PRO_IP1.PRO_IP.NAME;Payload.PROCESS_IPFO_MLS.PRO_IP1.PRO_IP.NAME_C;Payload.PROCESS_IPFO_MLS.PRO_IP1.PRO_IP.NAME_C_TRL;Payload.PROCESS_IPFO_MLS.PRO_IP1.PRO_IP.P_NAME;Payload.PROCESS_IPFO_MLS.PRO_IP1.PRO_IP.SI02.INT_FLAG;Payload.PROCESS_IPFO_MLS.PRO_IP1.PRO_IP.SI02.NAME;Payload.PROCESS_IPFO_MLS.PRO_IP1.PRO_IP.SI02.SNR;Payload.PROCESS_IPFO_MLS.PRO_IP1.PRO_IP.SI03.INT_FLAG;Payload.PROCESS_IPFO_MLS.PRO_IP1.PRO_IP.SI03.NAME;Payload.PROCESS_IPFO_MLS.PRO_IP1.PRO_IP.SI03.SNR;Payload.PROCESS_IPFO_MLS.PRO_IP1.PRO_IP.SNR;Payload.PROCESS_IPFO_MLS.PRO_IP1.PRO_IP.SNR_C;Payload.PROCESS_IPFO_MLS.PRO_IP1.PRO_IP.SNR_C_TRL;Payload.PROCESS_IPFO_MLS.ProtocollVersion;Payload.PROCESS_IPFO_MLS.RobotName;Payload.PROCESS_IPFO_MLS.Serial;Payload.PROCESS_IPFO_MLS.TimeStamp2;Payload.PROCESS_IPFO_MLS.VEL_ACT;Topic.Compression;Topic.DeviceType;Topic.DeviceVersion;Topic.Format;Topic.Plant;Topic.TransactionType;Topic.TransactionVersion;Topic.UniqueId;_id;_score;_type;mqput_time
March 24th 2020, 09:16:22.155;802;299;-0.2;0;5551;FALSE;0;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;1;FALSE;TRUE;FALSE;TRUE;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;TRUE;/R1/HP101.SRC;FALSE;53;1;TRUE;TRUE;FALSE;FALSE;9;h901-080rb-100-kf222.m050g2shc72sps2;FALSE;/R1/las223_080_1_01_080r100.SRC;/R1/las223_080_1_01_080r100.SRC;/R1/LAS223_080_1_01_080R100.SRC;XLAS223_61000803;;;;;;;400;333;333;V2;HC72_080RB_100;1232158;March 24th 2020, 09:16:22.155;0.0299999919;0;RB_;KRC4-85;JSON;500;PROCESS_IPFO_MLS;V2;H901-080RB-100-KF222.M050G2SHC72SPS2;8z_UC3EB0h3X_eRVyXIk;;PROCESS_IPFO_MLS;March 24th 2020, 09:16:23.713
March 24th 2020, 08:06:05.469;802;299;-0.1;0;5513;FALSE;0;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;1;FALSE;TRUE;FALSE;TRUE;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;TRUE;/R1/HP101.SRC;FALSE;53;1;TRUE;TRUE;FALSE;FALSE;9;h901-080rb-100-kf222.m050g2shc72sps2;FALSE;/R1/las223_080_1_01_080r100.SRC;/R1/las223_080_1_01_080r100.SRC;/R1/LAS223_080_1_01_080R100.SRC;XLAS223_61000803;;;;;;;400;333;333;V2;HC72_080RB_100;1232158;March 24th 2020, 08:06:05.469;0.0299999919;0;RB_;KRC4-85;JSON;500;PROCESS_IPFO_MLS;V2;H901-080RB-100-KF222.M050G2SHC72SPS2;bLeUC3EBE13MCpOkgms0;;PROCESS_IPFO_MLS;March 24th 2020, 08:06:03.353
March 24th 2020, 08:04:31.724;802;299;-0.1;0;5527;FALSE;0;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;1;FALSE;TRUE;FALSE;TRUE;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;TRUE;/R1/HP101.SRC;FALSE;53;1;TRUE;TRUE;FALSE;FALSE;9;h901-080rb-100-kf222.m050g2shc72sps2;FALSE;/R1/las223_080_1_01_080r100.SRC;/R1/las223_080_1_01_080r100.SRC;/R1/LAS223_080_1_01_080R100.SRC;XLAS223_61000803;;;;;;;400;333;333;V2;HC72_080RB_100;1232158;March 24th 2020, 08:04:31.724;0.0299999919;0;RB_;KRC4-85;JSON;500;PROCESS_IPFO_MLS;V2;H901-080RB-100-KF222.M050G2SHC72SPS2;fwuSC3EBril9IOR9VjrW;;PROCESS_IPFO_MLS;March 24th 2020, 08:04:30.507
March 24th 2020, 08:03:09.254;802;299;-0.3;0;5533;FALSE;0;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;1;FALSE;TRUE;FALSE;TRUE;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;TRUE;/R1/HP101.SRC;FALSE;53;1;TRUE;TRUE;FALSE;FALSE;9;h901-080rb-100-kf222.m050g2shc72sps2;FALSE;/R1/las223_080_1_01_080r100.SRC;/R1/las223_080_1_01_080r100.SRC;/R1/LAS223_080_1_01_080R100.SRC;XLAS223_61000803;;;;;;;400;333;333;V2;HC72_080RB_100;1232158;March 24th 2020, 08:03:09.254;0.0299999919;0;RB_;KRC4-85;JSON;500;PROCESS_IPFO_MLS;V2;H901-080RB-100-KF222.M050G2SHC72SPS2;AiKRC3EB0h3X_eRVdyMu;;PROCESS_IPFO_MLS;March 24th 2020, 08:03:09.665
March 24th 2020, 08:00:19.671;802;299;-0.2;0;5527;FALSE;0;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;1;FALSE;TRUE;FALSE;TRUE;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;TRUE;/R1/HP101.SRC;FALSE;53;1;TRUE;TRUE;FALSE;FALSE;9;h901-080rb-100-kf222.m050g2shc72sps2;FALSE;/R1/las223_080_1_01_080r100.SRC;/R1/las223_080_1_01_080r100.SRC;/R1/LAS223_080_1_01_080R100.SRC;XLAS223_61000803;;;;;;;400;333;333;V2;HC72_080RB_100;1232158;March 24th 2020, 08:00:19.671;0.0299999919;0;RB_;KRC4-85;JSON;500;PROCESS_IPFO_MLS;V2;H901-080RB-100-KF222.M050G2SHC72SPS2;u7WOC3EBE13MCpOk4qTR;;PROCESS_IPFO_MLS;March 24th 2020, 08:00:19.196
March 24th 2020, 07:54:19.509;802;299;-0.1;0;5540;FALSE;0;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;1;FALSE;TRUE;FALSE;TRUE;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;TRUE;/R1/HP101.SRC;FALSE;53;1;TRUE;TRUE;FALSE;FALSE;9;h901-080rb-100-kf222.m050g2shc72sps2;FALSE;/R1/las223_080_1_01_080r100.SRC;/R1/las223_080_1_01_080r100.SRC;/R1/LAS223_080_1_01_080R100.SRC;XLAS223_61000803;;;;;;;400;333;333;V2;HC72_080RB_100;1232158;March 24th 2020, 07:54:19.509;0.0299999919;0;RB_;KRC4-85;JSON;500;PROCESS_IPFO_MLS;V2;H901-080RB-100-KF222.M050G2SHC72SPS2;5QiJC3EBril9IOR9VEU1;;PROCESS_IPFO_MLS;March 24th 2020, 07:54:20.564
March 24th 2020, 07:41:30.603;802;299;-0.1;0;5543;FALSE;0;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;1;FALSE;TRUE;FALSE;TRUE;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;TRUE;/R1/HP101.SRC;FALSE;53;1;TRUE;TRUE;FALSE;FALSE;9;h901-080rb-100-kf222.m050g2shc72sps2;FALSE;/R1/las223_080_1_01_080r100.SRC;/R1/las223_080_1_01_080r100.SRC;/R1/LAS223_080_1_01_080R100.SRC;XLAS223_61000803;;;;;;;400;333;333;V2;HC72_080RB_100;1232158;March 24th 2020, 07:41:30.603;0.0299999919;0;RB_;KRC4-85;JSON;500;PROCESS_IPFO_MLS;V2;H901-080RB-100-KF222.M050G2SHC72SPS2;PQR9C3EBril9IOR9TGO4;;PROCESS_IPFO_MLS;March 24th 2020, 07:41:28.729
March 24th 2020, 07:40:07.687;802;299;-0.3;0;5502;FALSE;0;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;1;FALSE;TRUE;FALSE;TRUE;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;TRUE;/R1/HP101.SRC;FALSE;53;1;TRUE;TRUE;FALSE;FALSE;9;h901-080rb-100-kf222.m050g2shc72sps2;FALSE;/R1/las223_080_1_01_080r100.SRC;/R1/las223_080_1_01_080r100.SRC;/R1/LAS223_080_1_01_080R100.SRC;XLAS223_61000803;;;;;;;400;333;333;V2;HC72_080RB_100;1232158;March 24th 2020, 07:40:07.687;0.0299999919;0;RB_;KRC4-85;JSON;500;PROCESS_IPFO_MLS;V2;H901-080RB-100-KF222.M050G2SHC72SPS2;Exh8C3EB0h3X_eRVVpYA;;PROCESS_IPFO_MLS;March 24th 2020, 07:40:06.271
March 24th 2020, 07:38:30.857;802;299;-0.2;0;5520;FALSE;0;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;1;FALSE;TRUE;FALSE;TRUE;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;TRUE;/R1/HP101.SRC;FALSE;53;1;TRUE;TRUE;FALSE;FALSE;9;h901-080rb-100-kf222.m050g2shc72sps2;FALSE;/R1/las223_080_1_01_080r100.SRC;/R1/las223_080_1_01_080r100.SRC;/R1/LAS223_080_1_01_080R100.SRC;XLAS223_61000803;;;;;;;400;333;333;V2;HC72_080RB_100;1232158;March 24th 2020, 07:38:30.857;0.0299999919;0;RB_;KRC4-85;JSON;500;PROCESS_IPFO_MLS;V2;H901-080RB-100-KF222.M050G2SHC72SPS2;lRd6C3EB0h3X_eRV1uaZ;;PROCESS_IPFO_MLS;March 24th 2020, 07:38:29.816
March 24th 2020, 07:37:08.877;802;299;-0.1;0;5533;FALSE;0;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;1;FALSE;TRUE;FALSE;TRUE;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;TRUE;/R1/HP101.SRC;FALSE;53;1;TRUE;TRUE;FALSE;FALSE;9;h901-080rb-100-kf222.m050g2shc72sps2;FALSE;/R1/las223_080_1_01_080r100.SRC;/R1/las223_080_1_01_080r100.SRC;/R1/LAS223_080_1_01_080R100.SRC;XLAS223_61000803;;;;;;;400;333;333;V2;HC72_080RB_100;1232158;March 24th 2020, 07:37:08.877;0.0299999919;0;RB_;KRC4-85;JSON;500;PROCESS_IPFO_MLS;V2;H901-080RB-100-KF222.M050G2SHC72SPS2;0QN5C3EBril9IOR9xkbf;;PROCESS_IPFO_MLS;March 24th 2020, 07:37:08.787
March 24th 2020, 07:35:48.408;802;299;-0.2;0;5523;FALSE;0;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;1;FALSE;TRUE;FALSE;TRUE;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;TRUE;/R1/HP101.SRC;FALSE;53;1;TRUE;TRUE;FALSE;FALSE;9;h901-080rb-100-kf222.m050g2shc72sps2;FALSE;/R1/las223_080_1_01_080r100.SRC;/R1/las223_080_1_01_080r100.SRC;/R1/LAS223_080_1_01_080R100.SRC;XLAS223_61000803;;;;;;;400;333;333;V2;HC72_080RB_100;1232158;March 24th 2020, 07:35:48.408;0.0299999919;0;RB_;KRC4-85;JSON;500;PROCESS_IPFO_MLS;V2;H901-080RB-100-KF222.M050G2SHC72SPS2;sgN5C3EBril9IOR9DgFN;;PROCESS_IPFO_MLS;March 24th 2020, 07:35:48.310
March 24th 2020, 07:33:03.531;802;299;-0.3;0;5502;FALSE;0;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;1;FALSE;TRUE;FALSE;TRUE;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;TRUE;/R1/HP102.SRC;FALSE;53;1;TRUE;TRUE;FALSE;FALSE;9;h901-080rb-100-kf222.m050g2shc72sps2;FALSE;/R1/las223_080_1_01_080r100.SRC;/R1/las223_080_1_01_080r100.SRC;/R1/LAS223_080_1_01_080R100.SRC;XLAS223_61000803;;;;;;;400;333;333;V2;HC72_080RB_100;1232158;March 24th 2020, 07:33:03.531;0.0299999919;0;RB_;KRC4-85;JSON;500;PROCESS_IPFO_MLS;V2;H901-080RB-100-KF222.M050G2SHC72SPS2;FAJ1C3EBril9IOR99wze;;PROCESS_IPFO_MLS;March 24th 2020, 07:33:04.271
March 24th 2020, 07:30:11.650;802;299;-0.2;0;5513;FALSE;0;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;1;FALSE;TRUE;FALSE;TRUE;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;TRUE;/R1/HP101.SRC;FALSE;53;1;TRUE;TRUE;FALSE;FALSE;9;h901-080rb-100-kf222.m050g2shc72sps2;FALSE;/R1/las223_080_1_01_080r100.SRC;/R1/las223_080_1_01_080r100.SRC;/R1/LAS223_080_1_01_080R100.SRC;XLAS223_61000803;;;;;;;400;333;333;V2;HC72_080RB_100;1232158;March 24th 2020, 07:30:11.650;0.0299999919;0;RB_;KRC4-85;JSON;500;PROCESS_IPFO_MLS;V2;H901-080RB-100-KF222.M050G2SHC72SPS2;AwFzC3EBril9IOR9XC_J;;PROCESS_IPFO_MLS;March 24th 2020, 07:30:12.927
March 24th 2020, 07:01:53.392;802;299;-0.3;0;5527;FALSE;0;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;1;FALSE;TRUE;FALSE;TRUE;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;TRUE;/R1/HP102.SRC;FALSE;53;1;TRUE;TRUE;FALSE;FALSE;9;h901-080rb-100-kf222.m050g2shc72sps2;FALSE;/R1/las223_080_1_01_080r100.SRC;/R1/las223_080_1_01_080r100.SRC;/R1/LAS223_080_1_01_080R100.SRC;XLAS223_61000803;;;;;;;400;333;333;V2;HC72_080RB_100;1232158;March 24th 2020, 07:01:53.392;0.0299999919;0;RB_;KRC4-85;JSON;500;PROCESS_IPFO_MLS;V2;H901-080RB-100-KF222.M050G2SHC72SPS2;k_hZC3EBril9IOR9PkPn;;PROCESS_IPFO_MLS;March 24th 2020, 07:01:54.034
March 24th 2020, 06:26:40.213;802;299;-0.2;0;5533;FALSE;0;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;1;FALSE;TRUE;FALSE;TRUE;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;TRUE;/R1/HP101.SRC;FALSE;53;1;TRUE;TRUE;FALSE;FALSE;9;h901-080rb-100-kf222.m050g2shc72sps2;FALSE;/R1/las223_080_1_01_080r100.SRC;/R1/las223_080_1_01_080r100.SRC;/R1/LAS223_080_1_01_080R100.SRC;XLAS223_61000803;;;;;;;400;333;333;V2;HC72_080RB_100;1232158;March 24th 2020, 06:26:40.213;0.0299999919;0;RB_;KRC4-85;JSON;500;PROCESS_IPFO_MLS;V2;H901-080RB-100-KF222.M050G2SHC72SPS2;fPk4C3EB0h3X_eRV8_eD;;PROCESS_IPFO_MLS;March 24th 2020, 06:26:40.950
March 24th 2020, 06:25:17.392;802;299;-0.1;0;5536;FALSE;0;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;1;FALSE;TRUE;FALSE;TRUE;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;TRUE;/R1/HP101.SRC;FALSE;53;1;TRUE;TRUE;FALSE;FALSE;9;h901-080rb-100-kf222.m050g2shc72sps2;FALSE;/R1/las223_080_1_01_080r100.SRC;/R1/las223_080_1_01_080r100.SRC;/R1/LAS223_080_1_01_080R100.SRC;XLAS223_61000803;;;;;;;400;333;333;V2;HC72_080RB_100;1232158;March 24th 2020, 06:25:17.392;0.0299999919;0;RB_;KRC4-85;JSON;500;PROCESS_IPFO_MLS;V2;H901-080RB-100-KF222.M050G2SHC72SPS2;LZg3C3EBE13MCpOkmrP1;;PROCESS_IPFO_MLS;March 24th 2020, 06:25:18.499
March 24th 2020, 06:23:51.346;802;299;-0.1;0;5527;FALSE;0;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;1;FALSE;TRUE;FALSE;TRUE;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;TRUE;/R1/HP101.SRC;FALSE;53;1;TRUE;TRUE;FALSE;FALSE;9;h901-080rb-100-kf222.m050g2shc72sps2;FALSE;/R1/las223_080_1_01_080r100.SRC;/R1/las223_080_1_01_080r100.SRC;/R1/LAS223_080_1_01_080R100.SRC;XLAS223_61000803;;;;;;;400;333;333;V2;HC72_080RB_100;1232158;March 24th 2020, 06:23:51.346;0.0299999919;0;RB_;KRC4-85;JSON;500;PROCESS_IPFO_MLS;V2;H901-080RB-100-KF222.M050G2SHC72SPS2;2-w2C3EBril9IOR9McEQ;;PROCESS_IPFO_MLS;March 24th 2020, 06:23:52.080
March 23rd 2020, 11:58:12.079;802;299;-0.2;0;5516;FALSE;0;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;1;FALSE;TRUE;FALSE;TRUE;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;TRUE;/R1/HP101.SRC;FALSE;53;1;TRUE;TRUE;FALSE;FALSE;9;h901-080rb-100-kf222.m050g2shc72sps2;FALSE;/R1/las223_080_1_01_080r100.SRC;/R1/las223_080_1_01_080r100.SRC;/R1/LAS223_080_1_01_080R100.SRC;XLAS223_61000803;;;;;;;400;333;333;V2;HC72_080RB_100;1232158;March 23rd 2020, 11:58:12.079;0.0299999919;0;RB_;KRC4-85;JSON;500;PROCESS_IPFO_MLS;V2;H901-080RB-100-KF222.M050G2SHC72SPS2;7NdCB3EBril9IOR9VPRa;;PROCESS_IPFO_MLS;March 23rd 2020, 11:58:10.229
March 23rd 2020, 11:52:26.665;802;299;-0.1;0;5530;FALSE;0;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;1;FALSE;TRUE;FALSE;TRUE;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;TRUE;/R1/HP101.SRC;FALSE;53;1;TRUE;TRUE;FALSE;FALSE;9;h901-080rb-100-kf222.m050g2shc72sps2;FALSE;/R1/las223_080_1_01_080r100.SRC;/R1/las223_080_1_01_080r100.SRC;/R1/LAS223_080_1_01_080R100.SRC;XLAS223_61000803;;;;;;;400;333;333;V2;HC72_080RB_100;1232158;March 23rd 2020, 11:52:26.665;0.0299999919;0;RB_;KRC4-85;JSON;500;PROCESS_IPFO_MLS;V2;H901-080RB-100-KF222.M050G2SHC72SPS2;mWY8B3EB0h3X_eRVpyvv;;PROCESS_IPFO_MLS;March 23rd 2020, 11:52:25.199
March 23rd 2020, 11:51:07.330;802;299;-0.1;0;5516;FALSE;0;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;1;FALSE;TRUE;FALSE;TRUE;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;TRUE;/R1/HP101.SRC;FALSE;53;1;TRUE;TRUE;FALSE;FALSE;9;h901-080rb-100-kf222.m050g2shc72sps2;FALSE;/R1/las223_080_1_01_080r100.SRC;/R1/las223_080_1_01_080r100.SRC;/R1/LAS223_080_1_01_080R100.SRC;XLAS223_61000803;;;;;;;400;333;333;V2;HC72_080RB_100;1232158;March 23rd 2020, 11:51:07.330;0.0299999919;0;RB_;KRC4-85;JSON;500;PROCESS_IPFO_MLS;V2;H901-080RB-100-KF222.M050G2SHC72SPS2;AmU7B3EB0h3X_eRVbqG1;;PROCESS_IPFO_MLS;March 23rd 2020, 11:51:05.756
March 23rd 2020, 11:49:47.044;802;299;-0.2;0;5548;FALSE;0;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;1;FALSE;TRUE;FALSE;TRUE;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;TRUE;/R1/HP101.SRC;FALSE;53;1;TRUE;TRUE;FALSE;FALSE;9;h901-080rb-100-kf222.m050g2shc72sps2;FALSE;/R1/las223_080_1_01_080r100.SRC;/R1/las223_080_1_01_080r100.SRC;/R1/LAS223_080_1_01_080R100.SRC;XLAS223_61000803;;;;;;;400;333;333;V2;HC72_080RB_100;1232158;March 23rd 2020, 11:49:47.044;0.0299999919;0;RB_;KRC4-85;JSON;500;PROCESS_IPFO_MLS;V2;H901-080RB-100-KF222.M050G2SHC72SPS2;0YE6B3EBE13MCpOkLYPe;;PROCESS_IPFO_MLS;March 23rd 2020, 11:49:44.534
March 23rd 2020, 11:48:23.683;802;299;-0.1;0;5516;FALSE;0;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;1;FALSE;TRUE;FALSE;TRUE;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;TRUE;/R1/HP101.SRC;FALSE;53;1;TRUE;TRUE;FALSE;FALSE;9;h901-080rb-100-kf222.m050g2shc72sps2;FALSE;/R1/las223_080_1_01_080r100.SRC;/R1/las223_080_1_01_080r100.SRC;/R1/LAS223_080_1_01_080R100.SRC;XLAS223_61000803;;;;;;;400;333;333;V2;HC72_080RB_100;1232158;March 23rd 2020, 11:48:23.683;0.0299999919;0;RB_;KRC4-85;JSON;500;PROCESS_IPFO_MLS;V2;H901-080RB-100-KF222.M050G2SHC72SPS2;KIE4B3EBE13MCpOk6iIF;;PROCESS_IPFO_MLS;March 23rd 2020, 11:48:21.657
March 23rd 2020, 11:47:01.035;802;299;-0.1;0;5513;FALSE;0;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;1;FALSE;TRUE;FALSE;TRUE;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;TRUE;/R1/HP101.SRC;FALSE;53;1;TRUE;TRUE;FALSE;FALSE;9;h901-080rb-100-kf222.m050g2shc72sps2;FALSE;/R1/las223_080_1_01_080r100.SRC;/R1/las223_080_1_01_080r100.SRC;/R1/LAS223_080_1_01_080R100.SRC;XLAS223_61000803;;;;;;;400;333;333;V2;HC72_080RB_100;1232158;March 23rd 2020, 11:47:01.035;0.0299999919;0;RB_;KRC4-85;JSON;500;PROCESS_IPFO_MLS;V2;H901-080RB-100-KF222.M050G2SHC72SPS2;4IA3B3EBE13MCpOkqbWC;;PROCESS_IPFO_MLS;March 23rd 2020, 11:46:59.608
March 23rd 2020, 11:45:27.450;802;299;-0.2;0;5543;FALSE;0;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;1;FALSE;TRUE;FALSE;TRUE;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;TRUE;/R1/HP101.SRC;FALSE;53;1;TRUE;TRUE;FALSE;FALSE;9;h901-080rb-100-kf222.m050g2shc72sps2;FALSE;/R1/las223_080_1_01_080r100.SRC;/R1/las223_080_1_01_080r100.SRC;/R1/LAS223_080_1_01_080R100.SRC;XLAS223_61000803;;;;;;;400;333;333;V2;HC72_080RB_100;1232158;March 23rd 2020, 11:45:27.450;0.0299999919;0;RB_;KRC4-85;JSON;500;PROCESS_IPFO_MLS;V2;H901-080RB-100-KF222.M050G2SHC72SPS2;WYA2B3EBE13MCpOkQVXc;;PROCESS_IPFO_MLS;March 23rd 2020, 11:45:27.513
